geoname_id,country,region
5393245,US,06
5393287,US,35
5393388,US,06
5393416,US,06
5393429,US,06
5393485,US,56
5393611,US,06
5393971,US,06
5394063,US,06
5394086,US,06
5394136,US,41
5394165,US,06
5394329,US,41
5394409,US,06
5394842,US,06
5394892,US,06
5394970,US,06
5395244,US,06
5395351,US,06
5395577,US,06
5395622,US,06
5395737,US,06
5395754,US,06
5395955,US,06
5396003,US,06
5396498,US,06
5396534,US,06
5396951,US,16
5396974,US,06
5397018,US,06
5397059,US,06
5397083,US,06
5397095,US,06
5397108,US,06
5397165,US,48
5397166,US,06
5397227,US,06
5397361,US,06
5397376,US,06
5397603,US,06
5397664,US,06
5397717,US,06
5397765,US,06
5398277,US,06
5398318,US,49
5398440,US,06
5398563,US,30
5398630,US,38
5398919,US,06
5398988,US,06
5399020,US,49
5399292,US,48
5399305,US,06
5399438,US,06
5399556,US,06
5399629,US,06
5399786,US,06
5399901,US,06
5399922,US,16
5399976,US,06
5400075,US,06
5400093,US,06
5400376,US,06
5400400,US,06
5400784,US,06
5400877,US,06
5400940,US,06
5400943,US,06
5400946,US,06
5400950,US,06
5401143,US,06
5401297,US,06
5401395,US,06
5401469,US,06
5401516,US,06
5401670,US,06
5402152,US,06
5402405,US,06
5402415,US,06
5402535,US,06
5402740,US,06
5402858,US,06
5402961,US,06
5402978,US,06
5403022,US,06
5403172,US,06
5403191,US,06
5403297,US,06
5403312,US,06
5403604,US,06
5403676,US,06
5403767,US,06
5403783,US,06
5403968,US,06
5404024,US,06
5404119,US,06
5404141,US,06
5404198,US,06
5404241,US,06
5404316,US,06
5404476,US,41
5404555,US,39
5404794,US,06
5404915,US,06
5405038,US,06
5405228,US,06
5405288,US,06
5405380,US,06
5405430,US,06
5405487,US,06
5405554,US,06
5405641,US,06
5405693,US,06
5405841,US,06
5405878,US,06
5406222,US,06
5406337,US,06
5406414,US,06
5406450,US,06
5406567,US,06
5406602,US,06
5406720,US,06
5406950,US,31
5406976,US,06
5406990,US,06
5407004,US,06
5407222,US,06
5407463,US,09
5407529,US,06
5407715,US,06
5407744,US,06
5407933,US,06
5408076,US,06
5408168,US,06
5408211,US,06
5408395,US,06
5408406,US,08
5408617,US,56
5408936,US,06
5409059,US,02
5409260,US,06
5409417,US,41
5409500,US,06
5409777,US,06
5409802,US,06
5409813,US,06
5409941,US,38
5409959,US,41
5410004,US,08
5410095,US,06
5410123,US,06
5410125,US,06
5410144,US,06
5410227,US,06
5410338,US,06
5410350,US,06
5410416,US,06
5410430,US,53
5410438,US,06
5410535,US,06
5410589,US,06
5410682,US,06
5410879,US,06
5410902,US,06
5410974,US,06
5410999,US,06
5411015,US,06
5411046,US,06
5411079,US,06
5411411,US,08
5411432,US,08
5411479,US,08
5411642,US,08
5412192,US,08
5412199,US,08
5412230,US,08
5412347,US,08
5412364,US,08
5412396,US,08
5412500,US,08
5412822,US,08
5412887,US,08
5412939,US,08
5413465,US,08
5413582,US,08
5413612,US,08
5414083,US,08
5414591,US,08
5414872,US,08
5414941,US,08
5415035,US,08
5415306,US,08
5415325,US,08
5415502,US,08
5415685,US,08
5415788,US,08
5415826,US,08
5416005,US,08
5416113,US,08
5416248,US,08
5416329,US,08
5416516,US,08
5416541,US,08
5416565,US,08
5416606,US,08
5416855,US,08
5417035,US,08
5417258,US,08
5417522,US,08
5417561,US,48
5417598,US,08
5417618,US,08
5417737,US,08
5417754,US,08
5417817,US,08
5418104,US,08
5418133,US,08
5418471,US,31
5418493,US,08
5418523,US,08
5418538,US,08
5418552,US,08
5419047,US,08
5419289,US,08
5419302,US,08
5419334,US,49
5419384,US,08
5419606,US,30
5419664,US,08
5419755,US,08
5419913,US,08
5420241,US,08
5420323,US,08
5420328,US,16
5420826,US,08
5420859,US,08
5420885,US,08
5420934,US,08
5420964,US,08
5421001,US,08
5421250,US,08
5421418,US,08
5421506,US,08
5421709,US,08
5421941,US,08
5422018,US,41
5422054,US,08
5422141,US,08
5422191,US,08
5422254,US,20
5422328,US,08
5422376,US,08
5422503,US,08
5422534,US,08
5422814,US,08
5422876,US,32
5423092,US,08
5423294,US,08
5423573,US,08
5423908,US,08
5424099,US,49
5424152,US,08
5424491,US,08
5424524,US,08
5424779,US,32
5424890,US,08
5425043,US,08
5425247,US,08
5425619,US,08
5425680,US,08
5425757,US,08
5425911,US,08
5425918,US,08
5425934,US,08
5426044,US,08
5426501,US,41
5426615,US,08
5427336,US,08
5427408,US,08
5427502,US,08
5427524,US,08
5427698,US,08
5427705,US,08
5427734,US,08
5427771,US,41
5427796,US,08
5427851,US,08
5427946,US,53
5427957,US,08
5428038,US,08
5428055,US,08
5428184,US,08
5428504,US,08
5428557,US,49
5429032,US,08
5429120,US,30
5429208,US,08
5429522,US,08
5429790,US,08
5429969,US,08
5429982,US,08
5430023,US,08
5430073,US,08
5430435,US,08
5430802,US,53
5431423,US,08
5431540,US,08
5431570,US,08
5431661,US,08
5431710,US,08
5431740,US,41
5431916,US,08
5431940,US,08
5432368,US,08
5432410,US,08
5432549,US,08
5433140,US,08
5433165,US,08
5433349,US,08
5433470,US,08
5433564,US,08
5433676,US,08
5433784,US,08
5433806,US,31
5433904,US,08
5434006,US,08
5434318,US,08
5434419,US,08
5434594,US,08
5434667,US,08
5434771,US,08
5434822,US,08
5434874,US,08
5435047,US,08
5435388,US,08
5435464,US,08
5435477,US,08
5435760,US,35
5435951,US,08
5436321,US,08
5436353,US,08
5436363,US,08
5436808,US,08
5436900,US,08
5437210,US,08
5437266,US,08
5437349,US,08
5437555,US,08
5437682,US,08
5437901,US,08
5438191,US,08
5438217,US,08
5438708,US,08
5438878,US,08
5438881,US,41
5438888,US,08
5439276,US,08
5439284,US,08
5439517,US,08
5440032,US,41
5440516,US,38
5440525,US,31
5441001,US,08
5441199,US,08
5441492,US,08
5441792,US,08
5442007,US,06
5442727,US,08
5442937,US,08
5442961,US,30
5443206,US,08
5443210,US,08
5443370,US,08
5443889,US,08
5443910,US,08
5443948,US,08
5444093,US,30
5444253,US,08
5444579,US,08
5444609,US,08
5444689,US,08
5444709,US,08
5444864,US,56
5444997,US,20
5445059,US,20
5445083,US,20
5445183,US,20
5445194,US,20
5445236,US,20
5445270,US,20
5445298,US,20
5445338,US,20
5445419,US,20
5445439,US,20
5445479,US,20
5445498,US,20
5445588,US,20
5445612,US,20
5445627,US,20
5445636,US,20
5445658,US,20
5445678,US,20
5445688,US,20
5445752,US,20
5445780,US,20
5445813,US,20
5445816,US,20
5445820,US,20
5445891,US,20
5445917,US,20
5445924,US,20
5445952,US,20
5445989,US,20
5446018,US,20
5446028,US,16
5446057,US,20
5446091,US,49
5446098,US,20
5446179,US,20
5446185,US,30
5446259,US,20
5446288,US,16
5446345,US,46
5446410,US,20
5446450,US,20
5446453,US,20
5446613,US,49
5446617,US,20
5446643,US,20
5446683,US,20
5446801,US,20
5454217,US,35
5454627,US,35
5454711,US,35
5454746,US,35
5454807,US,35
5454934,US,35
5455214,US,35
5455243,US,35
5455381,US,35
5455404,US,35
5455775,US,35
5455796,US,35
5456049,US,35
5456682,US,35
5456975,US,35
5457198,US,35
5458067,US,35
5458541,US,35
5458548,US,35
5458867,US,35
5460322,US,35
5460459,US,35
5460567,US,35
5460591,US,35
5460627,US,35
5460905,US,35
5461240,US,35
5461353,US,35
5461645,US,35
5462076,US,35
5462269,US,35
5462333,US,35
5462377,US,35
5462393,US,35
5462683,US,35
5463166,US,35
5463237,US,35
5463890,US,35
5463982,US,35
5464344,US,35
5464806,US,35
5464836,US,35
5464936,US,35
5465133,US,35
5465650,US,35
5466336,US,35
5466512,US,35
5466535,US,35
5466605,US,35
5466627,US,35
5467024,US,35
5467102,US,35
5467187,US,35
5467328,US,35
5467419,US,35
5468133,US,35
5468166,US,35
5468498,US,35
5468773,US,35
5468805,US,35
5469174,US,35
5469250,US,35
5469296,US,35
5469717,US,35
5469841,US,35
5470076,US,35
5470519,US,35
5470626,US,35
5470850,US,35
5471232,US,35
5471392,US,35
5471505,US,35
5471578,US,35
5473083,US,35
5473318,US,35
5474539,US,35
5474895,US,35
5474922,US,35
5475044,US,35
5475221,US,35
5475352,US,35
5475433,US,35
5475731,US,35
5476526,US,35
5476799,US,35
5476825,US,35
5476913,US,35
5476933,US,35
5477080,US,35
5477090,US,35
5477673,US,35
5478306,US,35
5478345,US,35
5478949,US,35
5478971,US,35
5479546,US,35
5479933,US,35
5480181,US,35
5480395,US,35
5480762,US,35
5480831,US,35
5480847,US,35
5481066,US,35
5481136,US,35
5481293,US,35
5482392,US,35
5483680,US,48
5483884,US,35
5484128,US,35
5484374,US,35
5484474,US,35
5484613,US,35
5484874,US,35
5485633,US,35
5486644,US,35
5486761,US,35
5486795,US,35
5487111,US,35
5487327,US,35
5487396,US,30
5487471,US,35
5487598,US,35
5487811,US,35
5488280,US,35
5488301,US,35
5488441,US,35
5488553,US,53
5488598,US,35
5488600,US,35
5489348,US,35
5489619,US,35
5489631,US,35
5490104,US,35
5490223,US,49
5490242,US,35
5490263,US,35
5490338,US,35
5490374,US,35
5490385,US,35
5490977,US,35
5491288,US,35
5491487,US,35
5491999,US,35
5492051,US,35
5492903,US,38
5493403,US,35
5493801,US,35
5493811,US,35
5493846,US,35
5494156,US,35
5494197,US,35
5494395,US,35
5494549,US,35
5494577,US,35
5494714,US,35
5495292,US,35
5495360,US,35
5495380,US,35
5495766,US,40
5496385,US,35
5496484,US,35
5496513,US,53
5496729,US,35
5497876,US,35
5497914,US,35
5498245,US,35
5498518,US,41
5498891,US,35
5498983,US,35
5499105,US,32
5499212,US,32
5499434,US,32
5499621,US,32
5500539,US,32
5501155,US,32
5501344,US,32
5502563,US,32
5502732,US,32
5503283,US,32
5503694,US,32
5503804,US,32
5503914,US,32
5504003,US,32
5504468,US,32
5504531,US,32
5504812,US,32
5505321,US,32
5505411,US,32
5505963,US,32
5506040,US,32
5506254,US,32
5506956,US,32
5507016,US,32
5507427,US,32
5508030,US,32
5508180,US,32
5508379,US,32
5509151,US,32
5509298,US,32
5509403,US,32
5509851,US,32
5510323,US,32
5511077,US,32
5511456,US,06
5511928,US,32
5511977,US,32
5512373,US,32
5512862,US,32
5512994,US,32
5513307,US,16
5513795,US,32
5514359,US,32
5514428,US,32
5514479,US,32
5514783,US,08
5515507,US,32
5515553,US,32
5515572,US,40
5515591,US,40
5515613,US,40
5515714,US,40
5515734,US,40
5515743,US,40
5515749,US,40
5515773,US,40
5515940,US,40
5515945,US,40
5515949,US,40
5516008,US,48
5516032,US,48
5516064,US,48
5516071,US,48
5516203,US,48
5516233,US,48
5516259,US,48
5516288,US,48
5516368,US,48
5516487,US,48
5516669,US,48
5516671,US,48
5517030,US,48
5517061,US,48
5517258,US,48
5517424,US,48
5517469,US,48
5517500,US,48
5517544,US,48
5517550,US,48
5517649,US,48
5517675,US,48
5518199,US,48
5518214,US,48
5518232,US,48
5518239,US,48
5518318,US,48
5518692,US,48
5518758,US,48
5518860,US,48
5519031,US,48
5519055,US,48
5519108,US,48
5519127,US,48
5519254,US,48
5519304,US,48
5519616,US,48
5519648,US,48
5519719,US,48
5519862,US,48
5519904,US,48
5520076,US,48
5520110,US,48
5520196,US,48
5520201,US,48
5520508,US,48
5520552,US,48
5520677,US,48
5520687,US,48
5520984,US,48
5520993,US,48
5521036,US,48
5521129,US,48
5521233,US,48
5521353,US,48
5521628,US,48
5521646,US,48
5521653,US,48
5521670,US,48
5521700,US,48
5521715,US,48
5521746,US,48
5521905,US,48
5521912,US,48
5521972,US,48
5522004,US,48
5522019,US,48
5522243,US,48
5522362,US,48
5522525,US,48
5522580,US,48
5522714,US,48
5522769,US,48
5522811,US,48
5522876,US,48
5522885,US,48
5522997,US,48
5523065,US,48
5523074,US,48
5523101,US,48
5523659,US,48
5523683,US,48
5523797,US,48
5523798,US,48
5523963,US,48
5524527,US,48
5524641,US,48
5524849,US,48
5524979,US,48
5525015,US,48
5525042,US,48
5525295,US,48
5525346,US,48
5525452,US,48
5525455,US,48
5525577,US,48
5525755,US,48
5525775,US,48
5525841,US,48
5525856,US,48
5525938,US,48
5525949,US,48
5526070,US,48
5526145,US,48
5526164,US,48
5526174,US,48
5526233,US,48
5526337,US,48
5526399,US,48
5526495,US,48
5526514,US,48
5526657,US,48
5526805,US,48
5526907,US,48
5527503,US,48
5527554,US,48
5527689,US,48
5527759,US,48
5527771,US,48
5527870,US,48
5527891,US,48
5527953,US,48
5527980,US,48
5528182,US,48
5528274,US,48
5528302,US,48
5528440,US,48
5528450,US,48
5528596,US,48
5528669,US,48
5528816,US,48
5528921,US,48
5528928,US,48
5529379,US,48
5529397,US,48
5529438,US,48
5529514,US,48
5529568,US,48
5529571,US,48
5529609,US,48
5529678,US,48
5530022,US,48
5530058,US,48
5530210,US,48
5530246,US,48
5530293,US,48
5530403,US,48
5530452,US,48
5530549,US,48
5530555,US,48
5530592,US,48
5530688,US,48
5530728,US,48
5530825,US,48
5530921,US,48
5531255,US,48
5531553,US,48
5531644,US,48
5531683,US,48
5531747,US,48
5531793,US,48
5531815,US,48
5531850,US,48
5531919,US,48
5531929,US,48
5531968,US,48
5532037,US,48
5532172,US,48
5532226,US,48
5532423,US,48
5532469,US,48
5532610,US,48
5532627,US,48
5532897,US,31
5532924,US,48
5532933,US,48
5532945,US,48
5533240,US,08
5533244,US,48
5533560,US,48
5533571,US,48
5533665,US,48
5533741,US,48
5533864,US,56
5534053,US,48
5534109,US,48
5534620,US,49
5534882,US,49
5535015,US,49
5535027,US,49
5535484,US,49
5535638,US,49
5535723,US,49
5536511,US,49
5536630,US,49
5536953,US,49
5536994,US,49
5537067,US,49
5538080,US,49
5538559,US,49
5538668,US,49
5538878,US,49
5538927,US,49
5538929,US,49
5538942,US,49
5538969,US,49
5539005,US,49
5539059,US,49
5539097,US,49
5539372,US,49
5539609,US,49
5539726,US,49
5539937,US,49
5540018,US,49
5540026,US,49
5540148,US,49
5540242,US,49
5540351,US,49
5540444,US,49
5540460,US,49
5540810,US,49
5540831,US,49
5541061,US,49
5541359,US,49
5541458,US,49
5541682,US,49
5541693,US,49
5541844,US,49
5541966,US,49
5542323,US,49
5542654,US,49
5542758,US,49
5542858,US,49
5543146,US,49
5543268,US,49
5543307,US,49
5543360,US,49
5543377,US,49
5543462,US,49
5543506,US,49
5543514,US,49
5543853,US,49
5544228,US,49
5544402,US,49
5544411,US,49
5544525,US,49
5544619,US,49
5545269,US,49
5545710,US,49
5546001,US,49
5546220,US,49
5546253,US,49
5546441,US,49
5546452,US,49
5546530,US,49
5546651,US,49
5547460,US,49
5547516,US,49
5547857,US,49
5548074,US,49
5548595,US,49
5549030,US,49
5549095,US,49
5549106,US,49
5549222,US,53
5549349,US,08
5550352,US,56
5550366,US,06
5550368,US,41
5550400,US,08
5550409,US,08
5550421,US,08
5550452,US,20
5550561,US,32
5550634,US,48
5550662,US,48
5550669,US,48
5550683,US,48
5550954,US,04
5550996,US,04
5551217,US,04
5551265,US,04
5551498,US,04
5551535,US,04
5551646,US,04
5551665,US,04
5551752,US,04
5551982,US,04
5552241,US,20
5552243,US,20
5552301,US,04
5552331,US,48
5552575,US,04
5552944,US,04
5553284,US,04
5553646,US,02
5553661,US,06
5553755,US,08
5553899,US,53
5553955,US,16
5554045,US,41
5554072,US,02
5554194,US,02
5554259,US,30
5554419,US,38
5554428,US,02
5554477,US,38
5554566,US,02
5554669,US,41
5554691,US,41
5554955,US,41
5555097,US,49
5555129,US,49
5555695,US,02
5556338,US,02
5556477,US,02
5557293,US,02
5557317,US,02
5557890,US,02
5557944,US,02
5558586,US,02
5558704,US,06
5558787,US,06
5558829,US,06
5558857,US,06
5558953,US,06
5559320,US,06
5559575,US,06
5559642,US,06
5559878,US,06
5560335,US,06
5560655,US,06
5561000,US,06
5561046,US,06
5561173,US,06
5561279,US,30
5561894,US,16
5562087,US,06
5562097,US,06
5562199,US,06
5562772,US,06
5562818,US,06
5562961,US,06
5563382,US,56
5563397,US,30
5563484,US,06
5563573,US,53
5563819,US,06
5563826,US,06
5563839,US,06
5564067,US,06
5564132,US,06
5564485,US,06
5564730,US,06
5564837,US,06
5564893,US,06
5565015,US,06
5565268,US,06
5565311,US,06
5565862,US,06
5566060,US,41
5566342,US,06
5566364,US,06
5566489,US,06
5566668,US,49
5566762,US,06
5567069,US,06
5567189,US,06
5567220,US,06
5567400,US,06
5567649,US,06
5567687,US,06
5567770,US,06
5567945,US,06
5568071,US,06
5568092,US,06
5568152,US,06
5568168,US,06
5568295,US,06
5568501,US,06
5569046,US,06
5569157,US,06
5570065,US,06
5570160,US,06
5570171,US,06
5570299,US,06
5570522,US,06
5571013,US,06
5571109,US,06
5571232,US,06
5571553,US,06
5571692,US,06
5572400,US,06
5572570,US,06
5572573,US,06
5572884,US,06
5572898,US,06
5572979,US,06
5573443,US,06
5573449,US,06
5573479,US,06
5573576,US,06
5573687,US,06
5573817,US,06
5574093,US,06
5574199,US,08
5574257,US,08
5574410,US,08
5574683,US,08
5574704,US,08
5574991,US,08
5575146,US,08
5575194,US,08
5575524,US,08
5575738,US,08
5576064,US,02
5576177,US,08
5576690,US,08
5576859,US,08
5576882,US,08
5576909,US,08
5577008,US,08
5577084,US,08
5577147,US,08
5577153,US,08
5577158,US,08
5577217,US,08
5577350,US,08
5577409,US,41
5577516,US,08
5577531,US,08
5577592,US,08
5577690,US,08
5577851,US,08
5577864,US,16
5578099,US,08
5578171,US,08
5578235,US,08
5578446,US,08
5578536,US,08
5578567,US,08
5578653,US,08
5578683,US,08
5578775,US,08
5578793,US,08
5578877,US,08
5579153,US,08
5579276,US,08
5579368,US,08
5579453,US,41
5579611,US,08
5579737,US,53
5579761,US,08
5579786,US,08
5579899,US,08
5580497,US,08
5580519,US,08
5580582,US,08
5580626,US,08
5580798,US,08
5580868,US,16
5580947,US,08
5581213,US,08
5581282,US,08
5581503,US,08
5581785,US,08
5581845,US,08
5582371,US,08
5582392,US,02
5582432,US,08
5582779,US,08
5583139,US,08
5583173,US,08
5583246,US,08
5583250,US,08
5583400,US,08
5583509,US,08
5583627,US,08
5583657,US,08
5583714,US,16
5583814,US,16
5583981,US,16
5583997,US,16
5584200,US,16
5584225,US,16
5584299,US,16
5584330,US,16
5585265,US,16
5585377,US,16
5586093,US,16
5586182,US,16
5586437,US,16
5586496,US,16
5586664,US,16
5586999,US,16
5587232,US,16
5587385,US,16
5587698,US,16
5587779,US,16
5588068,US,16
5588076,US,16
5588160,US,16
5588277,US,16
5588524,US,16
5588915,US,16
5589156,US,16
5589173,US,16
5589472,US,16
5589704,US,16
5589857,US,16
5590063,US,16
5590317,US,16
5590694,US,16
5590712,US,16
5591096,US,16
5591317,US,16
5591365,US,16
5591399,US,16
5591649,US,16
5591778,US,16
5592219,US,16
5592355,US,16
5592562,US,16
5592697,US,16
5592922,US,16
5592949,US,16
5592973,US,16
5593068,US,16
5593399,US,16
5593543,US,16
5593584,US,16
5593708,US,16
5593814,US,16
5593837,US,16
5593940,US,16
5594092,US,16
5594307,US,16
5594400,US,16
5594435,US,16
5594474,US,16
5594703,US,16
5594937,US,16
5594956,US,16
5595030,US,16
5595086,US,16
5595198,US,16
5595320,US,16
5595378,US,16
5595591,US,16
5595881,US,16
5595959,US,16
5596116,US,16
5596462,US,16
5596475,US,16
5596512,US,16
5596707,US,16
5596729,US,16
5596741,US,16
5596788,US,16
5596807,US,16
5597034,US,16
5597306,US,16
5597538,US,16
5597606,US,16
5597656,US,16
5597711,US,16
5597783,US,16
5597797,US,16
5597934,US,16
5597955,US,16
5598185,US,16
5598333,US,16
5598492,US,16
5598538,US,49
5599767,US,16
5599888,US,16
5600035,US,16
5600078,US,30
5600229,US,16
5600363,US,16
5600375,US,16
5600664,US,16
5600672,US,16
5600685,US,16
5600890,US,16
5600910,US,49
5601289,US,16
5601299,US,16
5601384,US,30
5601538,US,16
5601615,US,16
5601667,US,16
5601859,US,16
5601933,US,16
5601941,US,16
5602077,US,16
5602080,US,16
5602094,US,16
5602729,US,49
5602753,US,16
5602909,US,16
5602934,US,16
5603240,US,16
5603310,US,16
5603391,US,16
5603393,US,16
5603460,US,16
5603695,US,16
5603860,US,16
5603874,US,16
5604033,US,16
5604045,US,16
5604222,US,16
5604353,US,16
5604394,US,16
5604473,US,53
5604510,US,16
5604529,US,16
5605237,US,16
5605242,US,16
5605298,US,16
5605321,US,16
5605330,US,16
5605403,US,16
5605493,US,30
5605662,US,16
5605747,US,16
5606000,US,16
5606187,US,16
5606195,US,16
5606232,US,16
5606275,US,16
5606401,US,16
5607051,US,16
5607205,US,16
5607916,US,16
5608388,US,16
5608726,US,38
5608754,US,16
5608974,US,16
5609169,US,16
5609286,US,16
5609454,US,16
5609494,US,16
5609812,US,16
5609845,US,16
5609851,US,16
5609866,US,16
5610655,US,30
5610810,US,16
5611251,US,30
5611274,US,16
5611375,US,31
5611722,US,16
5611730,US,16
5611758,US,16
5612431,US,16
5612907,US,16
5636523,US,30
5636723,US,30
5637146,US,30
5637581,US,30
5637757,US,30
5637902,US,30
5638231,US,30
5638252,US,30
5638379,US,30
5639364,US,30
5639462,US,30
5640121,US,30
5640193,US,30
5640214,US,30
5640284,US,30
5640304,US,30
5640350,US,30
5640464,US,30
5641059,US,30
5641384,US,30
5641473,US,30
5641642,US,30
5641727,US,30
5641787,US,30
5641974,US,30
5642048,US,30
5642078,US,30
5642094,US,30
5642247,US,30
5642341,US,30
5642870,US,30
5642934,US,30
5643558,US,30
5643714,US,30
5643855,US,30
5643915,US,30
5644498,US,30
5644629,US,30
5644801,US,30
5644844,US,30
5645114,US,30
5645169,US,30
5645454,US,30
5645832,US,30
5645859,US,30
5645893,US,30
5646031,US,30
5646101,US,30
5646474,US,30
5647159,US,30
5647366,US,30
5647469,US,30
5647599,US,30
5647774,US,30
5648267,US,30
5648402,US,30
5648657,US,30
5648769,US,30
5648819,US,30
5649168,US,30
5650243,US,30
5650245,US,30
5651062,US,30
5651208,US,30
5651382,US,30
5651400,US,30
5652431,US,30
5652509,US,30
5652699,US,30
5652763,US,30
5652904,US,30
5653377,US,30
5653459,US,30
5653469,US,30
5653639,US,30
5653731,US,30
5654032,US,30
5654183,US,30
5654320,US,30
5654359,US,30
5654391,US,30
5654624,US,30
5655090,US,30
5655240,US,30
5655899,US,30
5655959,US,30
5656003,US,30
5656170,US,30
5656197,US,30
5656214,US,30
5656497,US,30
5656718,US,30
5656882,US,30
5656997,US,30
5657116,US,30
5657358,US,30
5657386,US,30
5657476,US,30
5657488,US,30
5657601,US,30
5657803,US,30
5658166,US,30
5658395,US,30
5658465,US,30
5658484,US,30
5658541,US,30
5659531,US,30
5659931,US,30
5659989,US,30
5659996,US,30
5660063,US,30
5660340,US,30
5660641,US,30
5661173,US,30
5661473,US,30
5661516,US,30
5661538,US,30
5661766,US,30
5661788,US,30
5662162,US,30
5662190,US,30
5662308,US,30
5662396,US,30
5662475,US,30
5663049,US,30
5663075,US,30
5663158,US,30
5663257,US,30
5663276,US,30
5663618,US,30
5664486,US,30
5664535,US,30
5664683,US,30
5664840,US,30
5664874,US,30
5665637,US,30
5665716,US,30
5666176,US,30
5666639,US,30
5666761,US,30
5666835,US,30
5667009,US,30
5667108,US,30
5668320,US,30
5668381,US,30
5669594,US,30
5669827,US,30
5670313,US,30
5670441,US,30
5670589,US,49
5670635,US,49
5671240,US,30
5671710,US,30
5671807,US,30
5671977,US,30
5671996,US,30
5672055,US,30
5672096,US,30
5672366,US,30
5672477,US,30
5672630,US,30
5673099,US,30
5673390,US,30
5673535,US,30
5673559,US,30
5673687,US,30
5673754,US,30
5673835,US,30
5673846,US,53
5674162,US,30
5674601,US,30
5674698,US,30
5674878,US,30
5674912,US,53
5675006,US,30
5675529,US,30
5675755,US,30
5675883,US,30
5676020,US,30
5676191,US,30
5676423,US,30
5676740,US,30
5676910,US,30
5677433,US,30
5677483,US,30
5677498,US,56
5677735,US,31
5677981,US,30
5678822,US,30
5680222,US,30
5680485,US,30
5681052,US,30
5681215,US,30
5681948,US,30
5682278,US,30
5682364,US,30
5682856,US,30
5682902,US,30
5683071,US,30
5683222,US,30
5683250,US,30
5683407,US,41
5683510,US,30
5684218,US,30
5684372,US,53
5684455,US,30
5684596,US,30
5685767,US,30
5685780,US,30
5686092,US,30
5686121,US,30
5686153,US,30
5686240,US,30
5686290,US,30
5686712,US,30
5686846,US,30
5686862,US,30
5686908,US,30
5686914,US,30
5687028,US,30
5687258,US,30
5687468,US,30
5687620,US,30
5687663,US,38
5687664,US,38
5687696,US,38
5687702,US,38
5687901,US,38
5687937,US,38
5688003,US,38
5688025,US,38
5688106,US,38
5688119,US,38
5688127,US,38
5688259,US,38
5688346,US,38
5688351,US,38
5688397,US,38
5688514,US,38
5688524,US,38
5688604,US,38
5688752,US,38
5688760,US,38
5688789,US,38
5688813,US,38
5688834,US,38
5688857,US,38
5688861,US,38
5688962,US,38
5689015,US,38
5689173,US,38
5689239,US,38
5689296,US,38
5689300,US,38
5689329,US,38
5689402,US,38
5689410,US,38
5689466,US,38
5689552,US,38
5689557,US,38
5689618,US,38
5689936,US,38
5689955,US,38
5690093,US,38
5690153,US,38
5690186,US,38
5690355,US,38
5690366,US,38
5690373,US,38
5690418,US,38
5690471,US,38
5690483,US,38
5690532,US,38
5690557,US,38
5690627,US,38
5690694,US,38
5690709,US,38
5690711,US,38
5690716,US,38
5690731,US,38
5690763,US,38
5690958,US,38
5691057,US,38
5691105,US,38
5691114,US,38
5691210,US,38
5691240,US,38
5691269,US,38
5691280,US,38
5691381,US,38
5691454,US,38
5691685,US,38
5692010,US,38
5692018,US,38
5692067,US,41
5692072,US,38
5692185,US,38
5692196,US,38
5692220,US,38
5692337,US,38
5692342,US,38
5692360,US,02
5692420,US,38
5692466,US,38
5692590,US,38
5692611,US,38
5692619,US,31
5692691,US,53
5692741,US,38
5692751,US,38
5692806,US,38
5692814,US,38
5692866,US,38
5692892,US,38
5692934,US,38
5692947,US,38
5692955,US,38
5693051,US,38
5693164,US,31
5693267,US,31
5693330,US,31
5693431,US,31
5693459,US,31
5693530,US,31
5693635,US,31
5693833,US,31
5693888,US,31
5694019,US,31
5694163,US,31
5694204,US,31
5694218,US,31
5694375,US,31
5694579,US,31
5694629,US,31
5694650,US,31
5694692,US,31
5694698,US,31
5694856,US,31
5694978,US,31
5695152,US,31
5695205,US,31
5695604,US,31
5695713,US,31
5695743,US,31
5695792,US,31
5695893,US,31
5696028,US,31
5696040,US,31
5696083,US,31
5696121,US,31
5696337,US,31
5696354,US,31
5696393,US,31
5696694,US,31
5696702,US,31
5696715,US,31
5696999,US,31
5697100,US,31
5697350,US,31
5697383,US,31
5697523,US,31
5697633,US,31
5697709,US,31
5697774,US,31
5697939,US,31
5698040,US,31
5698120,US,31
5698170,US,31
5698227,US,31
5698819,US,31
5699404,US,31
5699552,US,31
5699840,US,31
5699920,US,31
5699979,US,31
5700094,US,31
5700168,US,31
5700218,US,31
5700344,US,31
5700395,US,31
5700449,US,31
5700501,US,31
5700663,US,31
5700788,US,41
5700830,US,31
5701361,US,32
5702255,US,32
5703187,US,32
5703670,US,32
5704145,US,32
5704200,US,32
5705218,US,32
5705957,US,32
5706470,US,32
5707058,US,32
5707081,US,32
5708894,US,32
5709584,US,32
5709967,US,32
5710035,US,32
5710360,US,32
5710756,US,41
5711124,US,41
5711224,US,41
5711420,US,41
5711672,US,41
5711789,US,41
5711805,US,41
5711847,US,41
5711861,US,41
5711906,US,41
5711918,US,41
5711976,US,41
5712169,US,41
5712417,US,41
5712430,US,41
5712837,US,41
5713212,US,41
5713224,US,41
5713376,US,41
5713587,US,41
5714366,US,41
5714398,US,41
5714701,US,41
5714876,US,41
5714928,US,41
5714964,US,41
5715260,US,41
5715905,US,41
5716061,US,41
5716833,US,41
